year,month,state,data_status,revenue,megawatthours,customers,price,Unnamed: 0,average_temp,monthly_mean_from_1901_to_2000,centroid_lon,centroid_lat
2011,5,OK,Final,69839,1278620,18278,5.46,35361,64.9,63.7,-97.5082927121,35.5834856477
2011,5,OR,Final,51933,962412,23003,5.4,35362,43.0,47.2,-120.555413394,43.9366481606
2011,5,PA,Final,314771,4047024,25058,7.78,35363,55.4,52.3,-77.7995595623,40.8738378455
2011,5,RI,Final,8760,81063,1955,10.81,35364,54.0,50.9,-71.5536120535,41.6760813901
2011,5,SC,Final,147181,2486732,4472,5.92,35365,68.2,66.2,-80.8961396866,33.9079742468
2011,5,SD,Final,12535,204743,2699,6.12,35366,48.0,50.3,-100.230507516,44.4361607025
2011,5,TN,Final,148519,2286433,1948,6.5,35367,63.4,61.9,-86.3433803654,35.8429870949
2011,5,TX,Final,519007,8654487,100856,6.0,35368,72.2,68.6,-99.3506971451,31.4844643819
2011,5,UT,Final,39636,804839,9382,4.92,35369,47.2,50.1,-111.678216374,39.3237947509
2011,5,VA,Final,96356,1508757,4083,6.39,35371,61.5,58.6,-78.8122544727,37.5150238913
2011,5,VT,Final,11009,114717,220,9.6,35370,49.0,46.1,-72.6626493581,44.0751958252
2011,5,WA,Final,87701,2249060,24979,3.9,35372,44.4,48.5,-120.446866425,47.3809688818
2011,5,WI,Final,141818,1969138,4079,7.2,35374,47.8,48.6,-90.0116942643,44.6380301915
2011,5,WV,Final,59912,973028,12424,6.16,35373,58.5,55.7,-80.6137119661,38.6425987436
2011,5,WY,Final,46976,876500,8793,5.36,35375,40.6,43.6,-107.551454075,42.999642032
2011,4,AL,Final,147137,2641327,6431,5.57,35280,61.8,59.0,-86.8283719359,32.7898321918
2011,4,AR,Final,73090,1372142,28290,5.33,35282,58.0,55.9,-92.4392676639,34.8997453322
2011,4,AZ,Final,61960,988825,7221,6.27,35281,56.1,53.1,-111.664418336,34.2931098705
2011,4,CA,Final,372306,3992008,73826,9.33,35283,51.0,51.3,-119.610698951,37.2460706736
2011,4,CO,Final,82524,1186116,16487,6.96,35284,40.4,38.1,-105.547824721,38.9985518194
2011,4,CT,Final,36751,277561,4751,13.24,35285,43.0,40.8,-72.7257060428,41.6202863352
2011,4,DE,Final,17403,200015,1221,8.7,35286,50.6,47.4,-75.4004040929,38.8870164548
2011,4,FL,Final,126203,1462120,17308,8.63,35287,69.8,66.7,-81.7974638723,28.6284392647
2011,4,GA,Final,163184,2569004,16124,6.35,35288,61.8,59.2,-83.4463418309,32.6492290722
2011,4,IA,Final,75340,1519298,6680,4.96,35292,41.4,41.4,-93.5000649605,42.0746268788
2011,4,ID,Final,26124,576121,25786,4.53,35289,34.9,36.8,-114.659382348,44.0890895052
2011,4,IL,Final,226394,3574313,5775,6.33,35290,47.4,45.7,-89.1983967614,40.0650409125
2011,4,IN,Final,234799,3878852,17820,6.05,35291,47.4,45.1,-86.2756397346,39.9081412284
2011,4,KS,Final,59467,890092,23801,6.68,35293,49.6,47.9,-98.3802131736,38.4847081514
2011,4,KY,Final,188790,3699404,7310,5.1,35294,53.4,50.3,-85.2904560935,37.5266674638
2011,4,LA,Final,138972,2458152,18012,5.65,35295,66.2,62.7,-92.5856620163,31.0584069584
2011,4,MA,Final,174569,1391927,20810,12.54,35298,41.6,39.5,-71.7986394244,42.2533023991
2011,4,MD,Final,36430,400132,8742,9.1,35297,50.2,47.3,-76.7724546076,39.0369222963
2011,4,ME,Final,23365,265482,2834,8.8,35296,32.9,32.1,-69.2266474552,45.3714334913
2011,4,MI,Final,176004,2485816,12673,7.08,35299,35.4,35.4,-85.4371669561,44.3506813109
2011,4,MN,Final,118316,1837808,9471,6.44,35300,32.6,33.3,-94.3090126515,46.3163329315
2011,4,MO,Final,75026,1441518,8736,5.2,35302,51.0,49.1,-92.4774101578,38.3676131565
2011,4,MS,Final,81311,1303458,6891,6.24,35301,62.4,59.6,-89.6652136847,32.750866634
2011,4,MT,Final,16727,332721,3888,5.03,35303,33.2,35.1,-109.645148622,47.0335364218
2011,4,NC,Final,120985,2172282,10650,5.57,35310,56.0,53.6,-79.3723797543,35.5415341226
2011,4,ND,Final,21330,348530,3358,6.12,35311,29.2,33.1,-100.469321077,47.446338517
2011,4,NE,Final,53848,853027,36655,6.31,35304,42.3,41.8,-99.8108090713,41.5271489603
2011,4,NH,Final,19460,157632,3496,12.35,35306,35.8,34.7,-71.5775941473,43.6856317461
2011,4,NJ,Final,71208,643648,12776,11.06,35307,47.6,44.4,-74.6607541123,40.1844273633
2011,4,NM,Final,32676,563664,7478,5.8,35308,52.4,47.4,-106.108388616,34.4213707591
2011,4,NV,Final,60783,1071415,3499,5.67,35305,42.5,43.1,-116.65522549,39.3562373462
2011,4,NY,Final,85490,1131766,8273,7.55,35309,38.0,36.7,-75.5031182762,42.9403901101
2011,4,OH,Final,262011,4408284,19600,5.94,35312,45.8,43.8,-82.7900611953,40.291452206
2011,4,OK,Final,65364,1256188,18209,5.2,35313,57.2,54.3,-97.5082927121,35.5834856477
2011,4,OR,Final,51627,975470,20225,5.29,35314,38.7,41.1,-120.555413394,43.9366481606
2011,4,PA,Final,302793,3898918,25029,7.77,35315,43.0,41.3,-77.7995595623,40.8738378455
2011,4,RI,Final,7547,70752,1961,10.67,35316,43.6,41.0,-71.5536120535,41.6760813901
2011,4,SC,Final,132377,2340069,4461,5.66,35317,60.4,57.9,-80.8961396866,33.9079742468
2011,4,SD,Final,12516,209876,2680,5.96,35318,35.2,37.8,-100.230507516,44.4361607025
2011,4,TN,Final,148857,2295490,1952,6.48,35319,55.8,53.0,-86.3433803654,35.8429870949
2011,4,TX,Final,503371,8579332,99641,5.87,35320,66.0,60.5,-99.3506971451,31.4844643819
2011,4,UT,Final,35407,758696,9357,4.67,35321,41.4,41.3,-111.678216374,39.3237947509
2011,4,VA,Final,91181,1445049,4062,6.31,35323,52.1,49.3,-78.8122544727,37.5150238913
2011,4,VT,Final,10707,113416,220,9.44,35322,34.6,33.5,-72.6626493581,44.0751958252
2011,4,WA,Final,91431,2299182,24868,3.98,35324,39.3,41.8,-120.446866425,47.3809688818
2011,4,WI,Final,132035,1857562,4064,7.11,35326,34.8,35.4,-90.0116942643,44.6380301915
2011,4,WV,Final,59117,965027,12384,6.13,35325,48.8,46.0,-80.6137119661,38.6425987436
2011,4,WY,Final,42371,782213,8780,5.42,35327,34.6,34.0,-107.551454075,42.999642032
2011,3,AL,Final,162176,2991208,6401,5.42,35232,53.6,51.5,-86.8283719359,32.7898321918
2011,3,AR,Final,66963,1350843,28023,4.96,35234,48.2,47.2,-92.4392676639,34.8997453322
2011,3,AZ,Final,60505,1006257,7179,6.01,35233,47.5,47.1,-111.664418336,34.2931098705
2011,3,CA,Final,366228,4015320,73244,9.12,35235,46.0,47.0,-119.610698951,37.2460706736
2011,3,CO,Final,79531,1223556,16284,6.5,35236,31.0,30.6,-105.547824721,38.9985518194
2011,3,CT,Final,40128,299139,4789,13.41,35237,32.0,30.8,-72.7257060428,41.6202863352
2011,3,DE,Final,17641,199804,1241,8.83,35238,41.4,38.6,-75.4004040929,38.8870164548
2011,3,FL,Final,115548,1331510,17237,8.68,35239,64.2,61.8,-81.7974638723,28.6284392647
2011,3,GA,Final,152153,2637785,15972,5.77,35240,54.4,51.9,-83.4463418309,32.6492290722
2011,3,IA,Final,79423,1570557,7824,5.06,35244,28.8,28.6,-93.5000649605,42.0746268788
2011,3,ID,Final,26085,550568,26261,4.74,35241,28.8,29.5,-114.659382348,44.0890895052
2011,3,IL,Final,241363,3721991,5811,6.48,35242,35.9,34.5,-89.1983967614,40.0650409125
2011,3,IN,Final,253209,4219335,18226,6.0,35243,36.4,34.4,-86.2756397346,39.9081412284
2011,3,KS,Final,56638,883291,23563,6.41,35245,37.2,38.1,-98.3802131736,38.4847081514
2011,3,KY,Final,195627,3942793,7307,4.96,35246,43.5,40.9,-85.2904560935,37.5266674638
2011,3,LA,Final,127157,2273232,17965,5.59,35247,57.2,55.7,-92.5856620163,31.0584069584
2011,3,MA,Final,187551,1448654,21077,12.95,35250,30.4,29.6,-71.7986394244,42.2533023991
2011,3,MD,Final,31979,363170,8747,8.81,35249,40.6,38.1,-76.7724546076,39.0369222963
2011,3,ME,Final,21958,235773,2846,9.31,35248,21.5,20.4,-69.2266474552,45.3714334913
2011,3,MI,Final,199395,2803296,13357,7.11,35251,25.0,24.0,-85.4371669561,44.3506813109
2011,3,MN,Final,123583,1972161,11419,6.27,35252,18.4,18.7,-94.3090126515,46.3163329315
2011,3,MO,Final,74774,1450621,8794,5.15,35254,39.2,38.7,-92.4774101578,38.3676131565
2011,3,MS,Final,85606,1336470,6908,6.41,35253,53.8,52.0,-89.6652136847,32.750866634
2011,3,MT,Final,15752,309147,5146,5.1,35255,22.5,25.4,-109.645148622,47.0335364218
2011,3,NC,Final,129344,2242734,10636,5.77,35262,48.2,45.7,-79.3723797543,35.5415341226
2011,3,ND,Final,20653,343433,3637,6.01,35263,14.6,18.3,-100.469321077,47.446338517
2011,3,NE,Final,54760,825480,61546,6.63,35256,30.8,31.3,-99.8108090713,41.5271489603
2011,3,NH,Final,19109,153338,3498,12.46,35258,24.0,23.7,-71.5775941473,43.6856317461
2011,3,NJ,Final,79166,707164,12802,11.19,35259,37.8,34.9,-74.6607541123,40.1844273633
2011,3,NM,Final,32040,526513,7363,6.09,35260,42.1,40.6,-106.108388616,34.4213707591
2011,3,NV,Final,60636,1052169,3331,5.76,35257,36.7,36.8,-116.65522549,39.3562373462
2011,3,NY,Final,85119,1078643,8238,7.89,35261,26.4,25.7,-75.5031182762,42.9403901101
2011,3,OH,Final,274888,4646986,20065,5.92,35264,35.0,33.7,-82.7900611953,40.291452206
2011,3,OK,Final,64745,1271581,18252,5.09,35265,45.9,45.3,-97.5082927121,35.5834856477
2011,3,OR,Final,52443,980933,22888,5.35,35266,35.2,36.2,-120.555413394,43.9366481606
2011,3,PA,Final,316461,4082990,25028,7.75,35267,32.4,31.1,-77.7995595623,40.8738378455
2011,3,RI,Final,8707,78704,1975,11.06,35268,33.4,32.0,-71.5536120535,41.6760813901
2011,3,SC,Final,132201,2311554,4436,5.72,35269,53.1,50.3,-80.8961396866,33.9079742468
2011,3,SD,Final,12249,199409,3025,6.14,35270,21.8,25.3,-100.230507516,44.4361607025
2011,3,TN,Final,167727,2438567,2049,6.88,35271,46.8,44.2,-86.3433803654,35.8429870949
2011,3,TX,Final,504085,8287010,98874,6.08,35272,55.2,52.8,-99.3506971451,31.4844643819
2011,3,UT,Final,36104,756104,9329,4.78,35273,34.0,33.8,-111.678216374,39.3237947509
2011,3,VA,Final,89249,1412870,4085,6.32,35275,43.4,40.6,-78.8122544727,37.5150238913
2011,3,VT,Final,11311,115233,222,9.82,35274,22.6,21.9,-72.6626493581,44.0751958252
2011,3,WA,Final,94522,2291154,30149,4.13,35276,34.8,35.9,-120.446866425,47.3809688818
2011,3,WI,Final,137083,1918785,4854,7.14,35278,23.2,22.3,-90.0116942643,44.6380301915
2011,3,WV,Final,62723,1029856,12465,6.09,35277,39.7,36.9,-80.6137119661,38.6425987436
2011,3,WY,Final,47222,883444,9231,5.35,35279,25.0,25.7,-107.551454075,42.999642032
2011,2,AL,Final,149660,2607108,6401,5.74,35184,45.3,46.6,-86.8283719359,32.7898321918
2011,2,AR,Final,66856,1314141,29455,5.09,35186,40.8,41.2,-92.4392676639,34.8997453322
2011,2,AZ,Final,54574,912430,7162,5.98,35185,41.6,42.7,-111.664418336,34.2931098705
2011,2,CA,Final,342054,3681858,72749,9.29,35187,44.3,43.8,-119.610698951,37.2460706736
2011,2,CO,Final,74806,1132163,16190,6.61,35188,24.1,25.6,-105.547824721,38.9985518194
2011,2,CT,Final,37166,279462,4669,13.3,35189,25.2,25.9,-72.7257060428,41.6202863352
2011,2,DE,Final,18599,198218,1242,9.38,35190,34.6,33.9,-75.4004040929,38.8870164548
2011,2,FL,Final,110849,1281861,17261,8.65,35191,58.4,58.6,-81.7974638723,28.6284392647
2011,2,GA,Final,153333,2432050,15708,6.3,35192,46.4,47.3,-83.4463418309,32.6492290722
2011,2,IA,Final,74504,1464275,6616,5.09,35196,18.7,20.2,-93.5000649605,42.0746268788
2011,2,ID,Final,24540,544395,25510,4.51,35193,24.2,24.3,-114.659382348,44.0890895052
2011,2,IL,Final,224630,3493299,5806,6.43,35194,26.4,27.2,-89.1983967614,40.0650409125
2011,2,IN,Final,229513,3737657,17619,6.14,35195,27.4,27.9,-86.2756397346,39.9081412284
2011,2,KS,Final,55362,858116,23366,6.45,35197,28.8,31.2,-98.3802131736,38.4847081514
2011,2,KY,Final,185690,3596386,7283,5.16,35198,34.6,35.0,-85.2904560935,37.5266674638
2011,2,LA,Final,126973,2441283,17728,5.2,35199,49.7,50.9,-92.5856620163,31.0584069584
2011,2,MA,Final,173618,1339390,20896,12.96,35202,24.0,24.6,-71.7986394244,42.2533023991
2011,2,MD,Final,31946,340694,8906,9.38,35201,33.6,33.1,-76.7724546076,39.0369222963
2011,2,ME,Final,21325,225428,2842,9.46,35200,16.0,14.0,-69.2266474552,45.3714334913
2011,2,MI,Final,162183,2256482,12404,7.19,35203,19.1,18.6,-85.4371669561,44.3506813109
2011,2,MN,Final,111278,1808563,9369,6.15,35204,9.1,9.3,-94.3090126515,46.3163329315
2011,2,MO,Final,71562,1341075,8814,5.34,35206,30.0,31.6,-92.4774101578,38.3676131565
2011,2,MS,Final,80010,1254545,6818,6.38,35205,46.0,46.7,-89.6652136847,32.750866634
2011,2,MT,Final,16812,324592,3786,5.18,35207,17.8,19.1,-109.645148622,47.0335364218
2011,2,NC,Final,122111,2109207,10610,5.79,35214,41.0,41.0,-79.3723797543,35.5415341226
2011,2,ND,Final,21393,338326,3260,6.32,35215,8.2,9.1,-100.469321077,47.446338517
2011,2,NE,Final,45851,797270,36087,5.75,35208,22.4,24.4,-99.8108090713,41.5271489603
2011,2,NH,Final,19723,157819,3506,12.5,35210,17.8,17.9,-71.5775941473,43.6856317461
2011,2,NJ,Final,76152,647200,12703,11.77,35211,30.8,30.1,-74.6607541123,40.1844273633
2011,2,NM,Final,29041,491299,7313,5.91,35212,34.4,35.7,-106.108388616,34.4213707591
2011,2,NV,Final,54724,963527,3314,5.68,35209,32.8,32.0,-116.65522549,39.3562373462
2011,2,NY,Final,92598,1068048,8268,8.67,35213,20.2,20.3,-75.5031182762,42.9403901101
2011,2,OH,Final,250943,4203386,19605,5.97,35216,27.0,27.9,-82.7900611953,40.291452206
2011,2,OK,Final,61382,1166723,18143,5.26,35217,37.2,38.9,-97.5082927121,35.5834856477
2011,2,OR,Final,50879,930670,20057,5.47,35218,33.2,32.1,-120.555413394,43.9366481606
2011,2,PA,Final,327205,4089420,25025,8.0,35219,25.6,26.0,-77.7995595623,40.8738378455
2011,2,RI,Final,8414,74395,1970,11.31,35220,27.0,27.5,-71.5536120535,41.6760813901
2011,2,SC,Final,121048,2167443,4415,5.58,35221,45.5,45.7,-80.8961396866,33.9079742468
2011,2,SD,Final,11873,196208,2618,6.05,35222,14.6,17.4,-100.230507516,44.4361607025
2011,2,TN,Final,160108,2318256,2050,6.91,35223,38.5,38.7,-86.3433803654,35.8429870949
2011,2,TX,Final,469503,7451484,96861,6.3,35224,46.8,47.4,-99.3506971451,31.4844643819
2011,2,UT,Final,35374,752017,9311,4.7,35225,27.0,27.8,-111.678216374,39.3237947509
2011,2,VA,Final,82872,1319250,4061,6.28,35227,36.5,35.7,-78.8122544727,37.5150238913
2011,2,VT,Final,11515,113655,222,10.13,35226,16.6,15.8,-72.6626493581,44.0751958252
2011,2,WA,Final,91851,2178905,24308,4.22,35228,31.6,30.7,-120.446866425,47.3809688818
2011,2,WI,Final,128464,1789492,4018,7.18,35230,15.4,14.5,-90.0116942643,44.6380301915
2011,2,WV,Final,57519,954109,12408,6.03,35229,32.0,31.7,-80.6137119661,38.6425987436
2011,2,WY,Final,42360,810535,8747,5.23,35231,19.2,20.4,-107.551454075,42.999642032
2011,1,AL,Final,166158,2805146,6453,5.92,35136,40.7,45.8,-86.8283719359,32.7898321918
2011,1,AR,Final,68627,1360233,30086,5.05,35138,38.2,40.4,-92.4392676639,34.8997453322
2011,1,AZ,Final,57696,979179,7153,5.89,35137,44.1,41.1,-111.664418336,34.2931098705
2011,1,CA,Final,341411,3785441,72563,9.02,35139,45.5,42.7,-119.610698951,37.2460706736
2011,1,CO,Final,74222,1197885,16124,6.2,35140,27.6,24.5,-105.547824721,38.9985518194
2011,1,CT,Final,37953,272217,4810,13.94,35141,25.7,27.3,-72.7257060428,41.6202863352
2011,1,DE,Final,19898,202477,1239,9.83,35142,31.0,34.8,-75.4004040929,38.8870164548
2011,1,FL,Final,115079,1333553,17248,8.63,35143,52.5,58.3,-81.7974638723,28.6284392647
2011,1,GA,Final,157030,2481395,15843,6.33,35144,40.8,46.6,-83.4463418309,32.6492290722
2011,1,IA,Final,76649,1539299,6594,4.98,35148,17.0,20.3,-93.5000649605,42.0746268788
2011,1,ID,Final,25487,571321,25510,4.46,35145,25.3,23.0,-114.659382348,44.0890895052
2011,1,IL,Final,243514,3807291,5831,6.4,35146,23.4,27.5,-89.1983967614,40.0650409125
2011,1,IN,Final,235138,3928336,17855,5.99,35147,24.0,28.5,-86.2756397346,39.9081412284
2011,1,KS,Final,53392,836820,23450,6.38,35149,29.8,30.1,-98.3802131736,38.4847081514
2011,1,KY,Final,198846,3901464,7316,5.1,35150,29.6,35.0,-85.2904560935,37.5266674638
2011,1,LA,Final,117390,2313002,17894,5.08,35151,47.5,50.2,-92.5856620163,31.0584069584
2011,1,MA,Final,181602,1355948,20872,13.39,35154,25.1,26.1,-71.7986394244,42.2533023991
2011,1,MD,Final,36595,412840,8906,8.86,35153,30.2,33.9,-76.7724546076,39.0369222963
2011,1,ME,Final,23665,240549,2839,9.84,35152,19.6,15.9,-69.2266474552,45.3714334913
2011,1,MI,Final,172352,2449065,12408,7.04,35155,19.8,20.7,-85.4371669561,44.3506813109
2011,1,MN,Final,118980,1936522,9332,6.14,35156,8.2,9.7,-94.3090126515,46.3163329315
2011,1,MO,Final,73239,1428432,8815,5.13,35158,28.2,31.3,-92.4774101578,38.3676131565
2011,1,MS,Final,83216,1331221,6853,6.25,35157,42.2,46.0,-89.6652136847,32.750866634
2011,1,MT,Final,17950,323806,3780,5.54,35159,19.0,18.7,-109.645148622,47.0335364218
2011,1,NC,Final,107233,1832578,10648,5.85,35166,34.9,40.8,-79.3723797543,35.5415341226
2011,1,ND,Final,20114,353896,3228,5.68,35167,8.0,9.6,-100.469321077,47.446338517
2011,1,NE,Final,46793,813971,35949,5.75,35160,23.2,23.7,-99.8108090713,41.5271489603
2011,1,NH,Final,20086,157634,3506,12.74,35162,20.0,19.5,-71.5775941473,43.6856317461
2011,1,NJ,Final,74899,629384,12625,11.9,35163,29.0,31.3,-74.6607541123,40.1844273633
2011,1,NM,Final,28816,535123,7204,5.38,35164,37.1,34.0,-106.108388616,34.4213707591
2011,1,NV,Final,57266,1028685,3320,5.57,35161,34.2,30.5,-116.65522549,39.3562373462
2011,1,NY,Final,98097,1093624,8261,8.97,35165,20.8,22.2,-75.5031182762,42.9403901101
2011,1,OH,Final,252830,4317191,19760,5.86,35168,24.2,28.7,-82.7900611953,40.291452206
2011,1,OK,Final,64858,1282051,18216,5.06,35169,37.2,37.7,-97.5082927121,35.5834856477
2011,1,OR,Final,48372,930059,20033,5.2,35170,33.6,31.0,-120.555413394,43.9366481606
2011,1,PA,Final,372082,4553689,24994,8.17,35171,24.0,27.2,-77.7995595623,40.8738378455
2011,1,RI,Final,8339,70106,1971,11.89,35172,27.8,29.1,-71.5536120535,41.6760813901
2011,1,SC,Final,124748,2186299,4445,5.71,35173,39.4,45.1,-80.8961396866,33.9079742468
2011,1,SD,Final,12462,196453,2626,6.34,35174,15.4,17.5,-100.230507516,44.4361607025
2011,1,TN,Final,166100,2410689,2031,6.89,35175,33.3,38.3,-86.3433803654,35.8429870949
2011,1,TX,Final,485869,8356268,97795,5.81,35176,47.1,46.2,-99.3506971451,31.4844643819
2011,1,UT,Final,32109,725200,9323,4.43,35177,29.0,26.2,-111.678216374,39.3237947509
2011,1,VA,Final,84512,1317992,4106,6.41,35179,31.1,35.8,-78.8122544727,37.5150238913
2011,1,VT,Final,12748,128117,222,9.95,35178,18.2,17.7,-72.6626493581,44.0751958252
2011,1,WA,Final,93080,2231044,24060,4.17,35180,32.0,29.5,-120.446866425,47.3809688818
2011,1,WI,Final,133519,1901997,3994,7.02,35182,14.6,15.4,-90.0116942643,44.6380301915
2011,1,WV,Final,54636,953028,12388,5.73,35181,26.2,31.8,-80.6137119661,38.6425987436
2011,1,WY,Final,43096,860213,8736,5.01,35183,22.0,19.5,-107.551454075,42.999642032
2010,12,AL,Final,167366,2746748,6916,6.09,35088,47.8,50.0,-86.8283719359,32.7898321918
2010,12,AR,Final,70142,1341557,30721,5.23,35090,45.4,45.6,-92.4392676639,34.8997453322
2010,12,AZ,Final,55543,933296,7088,5.95,35089,47.5,45.3,-111.664418336,34.2931098705
2010,12,CA,Final,356822,4153631,74200,8.59,35091,47.2,46.3,-119.610698951,37.2460706736
2010,12,CO,Final,80532,1261894,14880,6.38,35092,32.4,29.4,-105.547824721,38.9985518194
2010,12,CT,Final,39267,279713,4803,14.04,35093,35.0,34.7,-72.7257060428,41.6202863352
2010,12,DE,Final,19329,198844,1214,9.72,35094,39.6,40.9,-75.4004040929,38.8870164548
2010,12,FL,Final,129899,1419810,18148,9.15,35095,57.5,61.5,-81.7974638723,28.6284392647
2010,12,GA,Final,159683,2470078,15854,6.46,35096,47.4,50.7,-83.4463418309,32.6492290722
2010,12,IA,Final,77811,1523493,6106,5.11,35100,28.6,29.3,-93.5000649605,42.0746268788
2010,12,ID,Final,25187,555956,25537,4.53,35097,28.6,27.8,-114.659382348,44.0890895052
2010,12,IL,Final,242281,3717574,6050,6.52,35098,33.8,35.1,-89.1983967614,40.0650409125
2010,12,IN,Final,231887,3862094,18641,6.0,35099,33.6,35.7,-86.2756397346,39.9081412284
2010,12,KS,Final,53261,846003,24559,6.3,35101,38.0,36.8,-98.3802131736,38.4847081514
2010,12,KY,Final,202050,3942227,7219,5.13,35102,38.0,40.7,-85.2904560935,37.5266674638
2010,12,LA,Final,117342,2333876,18020,5.03,35103,53.6,54.2,-92.5856620163,31.0584069584
2010,12,MA,Final,182008,1339328,16032,13.59,35106,34.4,33.7,-71.7986394244,42.2533023991
2010,12,MD,Final,39599,407712,8945,9.71,35105,38.4,40.0,-76.7724546076,39.0369222963
2010,12,ME,Final,24314,237844,2837,10.22,35104,29.0,25.5,-69.2266474552,45.3714334913
2010,12,MI,Final,202304,2973217,12688,6.8,35107,30.3,28.9,-85.4371669561,44.3506813109
2010,12,MN,Final,121379,1920409,9250,6.32,35108,21.1,20.4,-94.3090126515,46.3163329315
2010,12,MO,Final,73674,1402379,8852,5.25,35110,38.0,38.2,-92.4774101578,38.3676131565
2010,12,MS,Final,82567,1305331,7044,6.33,35109,49.0,50.3,-89.6652136847,32.750866634
2010,12,MT,Final,19162,352616,3498,5.43,35111,22.8,25.1,-109.645148622,47.0335364218
2010,12,NC,Final,118062,2009732,10973,5.87,35118,41.8,45.4,-79.3723797543,35.5415341226
2010,12,ND,Final,20052,347202,2718,5.78,35119,18.4,19.6,-100.469321077,47.446338517
2010,12,NE,Final,45169,817442,32650,5.53,35112,31.4,30.6,-99.8108090713,41.5271489603
2010,12,NH,Final,19555,153217,3479,12.76,35114,29.6,27.9,-71.5775941473,43.6856317461
2010,12,NJ,Final,74707,663338,12805,11.26,35115,37.9,38.1,-74.6607541123,40.1844273633
2010,12,NM,Final,29457,552837,7372,5.33,35116,41.2,38.2,-106.108388616,34.4213707591
2010,12,NV,Final,58125,1028864,3271,5.65,35113,36.5,35.0,-116.65522549,39.3562373462
2010,12,NY,Final,93879,1106485,8312,8.48,35117,30.5,30.4,-75.5031182762,42.9403901101
2010,12,OH,Final,281088,4371227,20477,6.43,35120,33.4,35.7,-82.7900611953,40.291452206
2010,12,OK,Final,69815,1263717,18367,5.52,35121,45.0,43.7,-97.5082927121,35.5834856477
2010,12,OR,Final,48289,927825,20033,5.2,35122,35.0,34.7,-120.555413394,43.9366481606
2010,12,PA,Final,294526,3875353,27292,7.6,35123,33.1,34.1,-77.7995595623,40.8738378455
2010,12,RI,Final,9397,79622,1881,11.8,35124,36.8,36.2,-71.5536120535,41.6760813901
2010,12,SC,Final,130102,2198716,4534,5.92,35125,46.2,49.4,-80.8961396866,33.9079742468
2010,12,SD,Final,12301,196373,3026,6.26,35126,24.9,25.7,-100.230507516,44.4361607025
2010,12,TN,Final,160200,2377080,2037,6.74,35127,41.2,43.3,-86.3433803654,35.8429870949
2010,12,TX,Final,496899,7864818,127840,6.32,35128,52.9,50.8,-99.3506971451,31.4844643819
2010,12,UT,Final,33991,773333,9337,4.4,35129,33.6,31.5,-111.678216374,39.3237947509
2010,12,VA,Final,98452,1500331,5698,6.56,35131,38.2,41.1,-78.8122544727,37.5150238913
2010,12,VT,Final,12918,129510,219,9.97,35130,27.9,26.7,-72.6626493581,44.0751958252
2010,12,WA,Final,97870,2269232,25949,4.31,35132,33.4,33.7,-120.446866425,47.3809688818
2010,12,WI,Final,128726,1899320,4111,6.78,35134,25.9,24.9,-90.0116942643,44.6380301915
2010,12,WV,Final,61637,1040492,12394,5.92,35133,34.2,37.5,-80.6137119661,38.6425987436
2010,12,WY,Final,43991,904206,8741,4.87,35135,26.2,24.9,-107.551454075,42.999642032
2010,11,AL,Final,149549,2474591,6868,6.04,35040,59.8,58.7,-86.8283719359,32.7898321918
2010,11,AR,Final,68744,1372810,31242,5.01,35042,57.4,55.9,-92.4392676639,34.8997453322
2010,11,AZ,Final,57572,944005,7099,6.1,35041,55.5,55.1,-111.664418336,34.2931098705
2010,11,CA,Final,375165,3996233,74297,9.39,35043,54.6,54.6,-119.610698951,37.2460706736
2010,11,CO,Final,78310,1221567,14961,6.41,35044,41.4,40.0,-105.547824721,38.9985518194
2010,11,CT,Final,40695,285648,4825,14.25,35045,47.4,45.6,-72.7257060428,41.6202863352
2010,11,DE,Final,18025,200535,1247,8.99,35046,53.0,51.0,-75.4004040929,38.8870164548
2010,11,FL,Final,126376,1395485,18074,9.06,35047,68.5,68.3,-81.7974638723,28.6284392647
2010,11,GA,Final,139586,2490521,15595,5.6,35048,59.8,59.2,-83.4463418309,32.6492290722
2010,11,IA,Final,80308,1644619,5974,4.88,35052,46.0,43.6,-93.5000649605,42.0746268788
2010,11,ID,Final,24549,542190,25458,4.53,35049,39.0,37.9,-114.659382348,44.0890895052
2010,11,IL,Final,230395,3492675,6029,6.6,35050,50.1,47.7,-89.1983967614,40.0650409125
2010,11,IN,Final,238220,3803213,18787,6.26,35051,49.4,47.5,-86.2756397346,39.9081412284
2010,11,KS,Final,52611,838139,23166,6.28,35053,51.4,49.3,-98.3802131736,38.4847081514
2010,11,KY,Final,195688,3813158,7227,5.13,35054,52.6,51.1,-85.2904560935,37.5266674638
2010,11,LA,Final,138366,2486009,17953,5.57,35055,63.6,62.4,-92.5856620163,31.0584069584
2010,11,MA,Final,187819,1415987,16155,13.26,35058,46.2,44.6,-71.7986394244,42.2533023991
2010,11,MD,Final,33755,372046,8800,9.07,35057,51.9,50.3,-76.7724546076,39.0369222963
2010,11,ME,Final,22792,257496,2829,8.85,35056,39.8,38.2,-69.2266474552,45.3714334913
2010,11,MI,Final,169449,2430826,12593,6.97,35059,43.8,41.0,-85.4371669561,44.3506813109
2010,11,MN,Final,117470,1909874,8984,6.15,35060,39.9,36.5,-94.3090126515,46.3163329315
2010,11,MO,Final,76847,1477481,8886,5.2,35062,52.4,50.3,-92.4774101578,38.3676131565
